Name,Address,Original Website,Website,source_city,sub_city,state
Crossbone Coffee Co.,"59 Aquadale Dr, St. Catharines, ON L2N 3R9",https://www.crossbonecoffee.com/,https://www.crossbonecoffee.com/collections/coffee,Hamilton,grimsby,ON
Crow City Roasters Coffee,"145 State St, Auburn, NY 13021",http://www.crowcityroasters.com/,http://www.crowcityroasters.com/store,Syracuse,syracuse,NY
Crum Coffee Bar,"4640 Calgary Trl NW, Edmonton, AB T6H 6A1",http://www.crumcoffeebar.com/,http://www.crumcoffeebar.com/collections/coffee-beans,Edmonton,edmonton,AB
Culture Coffee Co.,"610 Georgia Ave, Chattanooga, TN 37402",https://culturecoffeecochatt.com/,https://culturecoffeecochatt.com/collections/coffee-beans,Chattanooga,chattanooga,TN
Cuppa Austin Coffee Shop,"9225 W Parmer Ln b101, Austin, TX 78717",http://cuppaaustin.com/,https://www.texascoffeetraders.com,Austin,leander,TX
Cuvee Coffee & Bar,"48 East Ave, Austin, TX 78701",https://www.cuveecoffee.com/,https://www.cuveecoffee.com/collections/all-coffee,Austin,austin,TX
D.O.D. Coffee Roastery,"12543 Ulmerton Rd, Largo, FL 33774",http://www.dodcoffeeroastery.com/,https://dodcoffeeroastery.com/buy-coffee/,Jacksonville,Jacksonville,FL
Daily Grind,"17 Depot Pl, Unionville, CT 06085",http://dailygrindct.com/,https://order.toasttab.com/online/daily-grind-unionville-17-depot-place,Hartford,Hartford,CT
Dancing Goats Coffee Decatur,"419 W Ponce de Leon Ave, Decatur, GA 30030",https://www.dancinggoats.com/pages/dancing-goats-coffee-bar,https://www.dancinggoats.com/collections/coffee,Atlanta,Decatur,GA
Dark City Coffee,"3480 McNicoll Ave Unit 12, Scarborough, ON M1V 5A7",http://www.darkcitycoffee.com/,http://www.darkcitycoffee.com/collections/all,Hamilton,stoney creek,ON
Dark Kiss Coffee LTD.,"6420 50 St, Leduc, AB T9E 6P1",http://www.darkkisscoffee.ca/,https://d7y8vu-c1.myshopify.com/,Edmonton,st. albert,AB
Dark Matter Coffee - The Mothership,"738 N Western Ave, Chicago, IL 60612",http://www.darkmattercoffee.com/,http://www.darkmattercoffee.com/collections/coffee,Chicago,Chicago,IL
Dark Ritual Coffee Roasters,"112 Greenhill Ln Suite 110, Rockwall, TX 75087",https://www.darkritualcoffeetx.com/,https://order.toasttab.com/online/dark-ritual-coffee-roasters-112-greenhill-ln-suite-110,Austin,san marcos,TX
Day Break Coffee Roasters,"1403 Avenue F, Lubbock, TX 79401",https://daybreak.coffee/,https://daybreak.coffee/shop/,Austin,san marcos,TX
Daybreak Coffee Roasters,"2377 Main St, Glastonbury, CT 06033",http://www.daybreakcoffee.com/,https://www.daybreakcoffee.com/product-category/coffee/,Hartford,Hartford,CT
De Mello Coffee,"2489 Yonge St, Toronto, ON M4P 2H6",https://hellodemello.com/,https://hellodemello.com/collections/all-coffee,Hamilton,hamilton,ON
Dear Mama,"611 W 129th St, New York, NY 10027",http://www.dearmamacoffee.com/,http://www.dearmamacoffee.com/store,Rochester,Rochester,NY
Deep River Roasters,"159 Main St, Deep River, CT 06417",http://www.deepriverroasters.com/,http://www.deepriverroasters.com/shop.html,Hartford,Hartford,CT
Degenerate Coffee Co.,"304 N Richardson Ave, Roswell, NM 88201",https://www.degeneratecoffee.com/,https://www.degeneratecoffee.com/shop,Atlanta,Roswell,GA
Deja Bru,"31 Norfolk St N, Simcoe, ON N3Y 3N6",http://www.dejabru.ca/,https://dejabru.ca/shop/,London,London,ON
Deke's in Delray,"6 NE 5th Ave, Delray Beach, FL 33483",http://www.dekesindelray.com/,http://www.dekesindelray.com/products/coffee-bag,Jacksonville,Jacksonville,FL
Del's Coffee Roasters,"100 Felton St Suite 105, Waltham, MA 02453",http://www.delscoffee.com/,http://www.delscoffee.com/collections/coffee,Chicago,Arlington Heights,IL
Depot by Kaldi's Coffee,"1 Eagle Row, Atlanta, GA 30322",http://kaldiscoffee.com/pages/the-depot,http://kaldiscoffee.com/collections/coffee,Atlanta,Decatur,GA
Desnudo Coffee: East Austin,"2505 Webberville Rd, Austin, TX 78702",http://www.desnudocoffee.com/,http://www.desnudocoffee.com/collections/coffee-beans,Austin,austin,TX
Dessert Oasis Coffee Roasters Royal Oak,"115 S Main St, Royal Oak, MI 48067",http://docr.coffee/,http://docr.coffee/collections/current-coffees/coffee+whole-bean+single-origin,Chicago,Oak Park,IL
Detour Coffee Roasters,"99 Clinton St, Hamilton, ON L8L 3K1",https://detourcoffee.com/,https://detourcoffee.com/collections/direct-trade-coffee,Hamilton,hamilton,ON
Deville Coffee,"10850 104 Ave NW #101, Edmonton, AB T5H 0S5",http://www.devillecoffee.ca/,https://shop-deville.myshopify.com/,Edmonton,edmonton,AB
Doing Work Coffee Shop & Roaster,"335 Duval St suite c, Key West, FL 33040",https://doingworkcoffee.com/,https://doingworkcoffee.com/pages/storefront,Jacksonville,Jacksonville,FL
Domestique Coffee Roaster - (NOT A COFFEE SHOP) Production Facility,"3017 6th Ave S, Birmingham, AL 35233",https://domestiquecoffee.com/,https://domestiquecoffee.com/collections/single-origin-coffee,Atlanta,Decatur,GA
DOS Coffee & Wine,"300 San Marco Ave, St. Augustine, FL 32084",https://www.dosbar.com/,https://www.relampagocoffee.com/shop,Jacksonville,Jacksonville,FL
Double Barrel Roasters,"1025 Saw Mill River Rd, Yonkers, NY 10710",https://www.doublebarrelroasters.com/contact/,https://www.doublebarrelroasters.com/shop/,Rochester,Rochester,NY
Downeast Coffee Roasters,"259 East Ave, Pawtucket, RI 02860",https://www.downeastcoffee.com/,https://www.downeastcoffee.com/collections/shop-reserve,Syracuse,liverpool,NY
Doxa Coffee Roasters Monterey Oaks,"4220 Monterey Oaks Blvd Suite 101, Austin, TX 78749",https://doxacoffeeroasters.com/,https://doxacoffeeroasters.com/collections/retail-coffee,Austin,austin,TX
"Dragon Fire Coffee Roasters, Inc.","30W250 Butterfield Rd # 311, Warrenville, IL 60555",http://dragonfirecoffeeroasters.com/,http://dragonfirecoffeeroasters.com/collections/all,Chicago,Evanston,IL
Driftaway Coffee,"85 Debevoise Ave, Brooklyn, NY 11222",https://driftaway.coffee/,https://driftaway.coffee/shop-coffee,Syracuse,solvay,NY
Drinkle Coffee,"601 Conservation Dr, Austin, TX 78717",https://drinklecoffee.com/,https://order.toasttab.com/online/drinkle-coffee,Austin,round rock,TX
Drumroll Coffee Roasters,"57 Wells Rd, Wethersfield, CT 06109",https://www.drumrollcoffeeroasters.com/,https://www.drumrollcoffeeroasters.com/s/shop,Hartford,Hartford,CT
Dry Stack Coffee Roastery + Coffee Bar,"219 W Main St, Danville, KY 40422",http://www.drystackcoffee.com/,http://www.drystackcoffee.com/purchase,Louisville,Louisville,KY
D's Roastery Coffee in Wimberley,"120 Joe Wimberley Blvd # 102, Wimberley, TX 78676",http://dsroastery.com/,https://squareup.com/market/dsroastery,Austin,san marcos,TX
"Dumont Creamery & Cafe, Cedar Park","601 W New Hope Dr Suite 106 Building 1, Cedar Park, TX 78613",http://www.dumont.us/,http://www.dumont.us/collections/all,Austin,cedar park,TX
Dunkin',"1954 S 8th St, Fernandina Beach, FL 32034",https://locations.dunkindonuts.com/en/fl/fernandina-beach/1954-s-8th-st/352643?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=352643&y_source=1_MTIxMDkyNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.dunkinathome.com/,Jacksonville,Jacksonville,FL
Dutch Bros Coffee,"117 Deer Ridge Dr, Round Rock, TX 78681",https://www.dutchbros.com/locations/tx/round-rock/117-deer-ridge-dr?y_source=1_MTA2NTA1NDEwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.dutchbros.com/at-home/,Austin,round rock,TX
Eagle Specialty Coffee,"1519 NE Pine Island Rd Suite 110, Cape Coral, FL 33909",http://www.eaglespecialtycoffee.com/,https://www.eaglespecialtycoffee.com/equipment-shop/coffee,Jacksonville,Jacksonville,FL
East Coast Coffee,"25 Eveleigh Dr, Sydney Mines, NS B1V 2Y5",http://easycup.com/,http://easycup.com/shop/coffee/2,Halifax,Halifax,NS
East Cup Cafe,"1936 Robie St, Halifax, NS B3H 0C3",https://www.eastcupcafe.com/,https://www.eastcupcafe.com/collections/coffee-beans,Halifax,Halifax,NS
East Pole Coffee Co.,"255 Ottley Dr NE #105, Atlanta, GA 30324",http://eastpole.coffee/,http://eastpole.coffee/collections/coffee,Atlanta,Atlanta,GA
EB Coffee Roasters,"250 Willimantic Rd, Chaplin, CT 06235",http://ebcoffeeroasting.com/,https://ebcoffeeroasting.com/shop/,Hartford,Hartford,CT
EcoCafe,"1441 King St N, St. Jacobs, ON N0B 2N0",http://www.ecocafestjacobs.com/,https://www.eco-coffee.ca/products-services/shop/roasted-coffee-pages/roasted-coffee,London,London,ON
ECS Coffee Brewology - Ancaster,"1172 Wilson St W, Ancaster, ON L9G 3K9",http://www.ecscoffee.com/,http://www.ecscoffee.com/collections/whole-beans,Hamilton,hamilton,ON
Edison Coffee Co Roastery,"760 E Main St Suite 103, Lewisville, TX 75057",http://www.edisoncoffeeco.com/,http://www.edisoncoffeeco.com/store,Austin,cedar park,TX
Eiland Coffee Roasters,"532 N Interurban St, Richardson, TX 75081",http://www.eilandcoffee.com/,http://www.eilandcoffee.com/shop,Austin,leander,TX
Eldorado Coffee Roasters,"56-75 49th St, Flushing, NY 11378",http://eldoradocoffee.com/,http://eldoradocoffee.com/collections/coffee,Syracuse,liverpool,NY
Elevation Coffee Roasters,"4952 Northdale Blvd #101, Greater Northdale, FL 33624",https://linktr.ee/elev8coffee,https://elev8coffee.square.site/,Jacksonville,Jacksonville,FL
Elite Roasters of Atlanta,"1592 Atlanta Rd SE ste 130A, Marietta, GA 30060",https://eliteroastersofatlanta.com/,https://eliteroastersofatlanta.com/collections/coffee,Atlanta,Atlanta,GA
Elvio's Coffee,"1350 Empire Blvd, Rochester, NY 14609",https://www.elvioscoffee.com/,https://www.elvioscoffee.com/category/coffee,Rochester,Rochester,NY
Embrace The Grind BTX,"824 Main St, Buda, TX 78610",http://www.embracethegrindbtx.com/,http://www.embracethegrindbtx.com/product/15-oz-decaf-organic-indonesian-bali-hai-swp-/33?cs=true&cst=popular,Austin,buda,TX
Endeavour Brewing & Coffee Roasters,"215 Carnegie Dr #4A, St. Albert, AB T8N 5A7",https://www.endeavourbrewing.com/,https://endeavourbrewing.com/our-coffee/,Edmonton,st. albert,AB
Enderly Coffee Co. Cafe & Coffee Roaster,"2620 Tuckaseegee Rd, Charlotte, NC 28208",http://enderlycoffee.com/,https://www.enderlycoffee.com/category/coffee,Chicago,Oak Park,IL
Endiro Coffee Roastery,"213 S River St, Aurora, IL 60506",http://www.endirocoffee.com/,http://www.endirocoffee.com/shop,Chicago,Naperville,IL
Enduro Coffee Roasters,"400 Oakhurst Scenic Dr, Fort Worth, TX 76111",http://www.endurocoffee.com/,https://endurocoffee.com/home/shop/,Austin,round rock,TX
Epic North Coffee,"255 Marsh Hill Rd, Stirling, ON K0K 3E0",http://www.epicnorthcoffee.com/,http://www.epicnorthcoffee.com/collections/coffee,London,London,ON
Equal Grounds Community Cafe,"750 South Ave, Rochester, NY 14620",http://www.equalgroundscafe.com/,https://www.equalgroundscafe.com/category/all-products,Rochester,Rochester,NY
Escondido Coffee Company - Wholesale Roaster,"5748 NE 4th Ave, Miami, FL 33137",https://www.escondidospecialtycoffee.com/,https://www.escondidospecialtycoffee.com/collections/all-coffee,Jacksonville,Jacksonville,FL
Estate Coffee Company,"1320 E Houston St a101, San Antonio, TX 78205",http://www.estatecoffeecompany.com/,http://www.estatecoffeecompany.com/collections/all,Austin,san marcos,TX
Ethica Coffee Roasters,"213 Sterling Rd, Toronto, ON M6R 2B2",https://ethicaroasters.com/,https://ethicaroasters.com/collections/shop-all,Hamilton,hamilton,ON
Ethnos Coffee Roasters,"8817 Chaffee Rd, Arlington, TN 38002",http://www.ethnos.coffee/,http://www.ethnos.coffee/collections/all,Chicago,Arlington Heights,IL
Ethos Coffee Roasters,"132 Lake Beulah Dr, Lakeland, FL 33815",http://www.ethosroasters.com/,http://www.ethosroasters.com/coffee,Jacksonville,Jacksonville,FL
Evening Star Coffee Roasters- Coffee Service & Coffee Roastery,"5700 Tec Dr, Avon, NY 14414",http://www.eveningstarcoffeeroasters.com/,https://www.eveningstarcoffeeroasters.com/shop/,Rochester,Rochester,NY
Every Tribe Coffee,"11700 Commonwealth Dr #100, Louisville, KY 40299",https://www.everytribecoffee.com/,https://www.everytribecoffee.com/collections/retail,Louisville,Louisville,KY
Everyday Gourmet Coffee Roasters,"95 Front St E, Toronto, ON M5E 1C2",http://www.everydaycoffee.com/,http://www.everydaycoffee.com/collections/shop,Hamilton,hamilton,ON
Expedition Coffee Roasters,"1813 Nova Scotia Trunk 1 Suite A, Falmouth, NS B0P 1P0",https://expeditioncoffeeroasters.com/,https://expeditioncoffeeroasters.com/collections/all-coffee-beans,Halifax,Halifax,NS
Express Yourself Caf̩,"131 Main St, Trenton, NS B0K 1X0",https://www.expressyourselfcafe.ca/,https://expressyourselfcafe.ca/shop/,Halifax,Halifax,NS
Fair Grounds Organic Cafe & Roastery,"3785 Lake Shore Blvd W, Etobicoke, ON M8W 3M6",http://fairgroundscoffee.ca/,https://fairgroundscoffee.ca/product/roasters-choice-organic-coffee-of-the-month-club/,Hamilton,grimsby,ON
Fante's Coffeehouse And Private Label Coffee Roasters,"2501 Grinstead Dr, Louisville, KY 40206",http://www.fantescoffee.com/,http://www.fantescoffee.com/collections,Louisville,Louisville,KY
Farmer Brothers,"3230 US-17 N, Green Cove Springs, FL 32043",https://www.farmerbros.com/blog/branches/orlando-fl/,https://www.boydscoffeestore.com/,Jacksonville,Jacksonville,FL
Fawkes Caf̩ & Bakery,"10137 104 Street NW, Edmonton, AB T5J 0Z9",http://www.fawkescoffee.com/,https://friendlybarista.com/collections/shop-fawkes-coffee,Edmonton,edmonton,AB
Felix Roasting Co.,"525 Greenwich St, New York, NY 10013",http://www.felixroastingco.com/,http://www.felixroastingco.com/collections/retail,Rochester,Rochester,NY
Figure 8 Coffee Purveyors Cafe & Roastery,"1111 Chicon St, Austin, TX 78702",http://www.figure8coffeepurveyors.com/,http://www.figure8coffeepurveyors.com/collections/roasted-coffee,Austin,austin,TX
Filigree Coffee,"16016 New Independence Pkwy Ste 110, Winter Garden, FL 34787",http://www.filigreecoffee.com/,http://www.filigreecoffee.com/shop/categories/coffee,Chicago,Schaumburg,IL
FiNCA TO FiLTER O4W,"652 Angier Ave NE Suite A, Atlanta, GA 30308",https://www.finca.coffee/,https://www.finca.coffee/shop,Atlanta,Atlanta,GA
Finger Lakes Coffee Roasters,"6081 NY-96, Farmington, NY 14425",https://fingerlakescoffee.com/,https://finger-lakes-coffee.myshopify.com/collections/all,Rochester,Rochester,NY
Finger Lakes Coffee Roasters at Destiny USA,"9090 Destiny USA Dr, Syracuse, NY 13290",https://fingerlakescoffee.com/,https://finger-lakes-coffee.myshopify.com/collections/all,Syracuse,syracuse,NY
Firebat Coffee Roasters,"3245 Harvester Rd Unit 12, Burlington, ON L7N 3T7",https://www.firebatcoffee.com/,https://firebatcoffee.com/products/coffee/,Hamilton,hamilton,ON
Firelight Coffee Roasters,"3800 Wendell Dr SW #105, Atlanta, GA 30336",https://firelightcoffee.com/,https://firelightcoffee.com/collections/coffee,Atlanta,Atlanta,GA
FirePower Coffee Roasters LLC,"322 FL-100, Keystone Heights, FL 32656",http://www.firepower.coffee/,https://www.toasttab.com/firepowercoffeeroasters/v3,Jacksonville,Jacksonville,FL
First Coast Espresso,"3653 Regent Blvd STE 203, Jacksonville, FL 32224",https://firstcoastespresso.com/,https://firstcoastespresso.com/shop,Jacksonville,Jacksonville,FL
Five & Hoek Coffee,"112 B N Main St, Wheaton, IL 60187",http://www.fiveandhoek.com/,http://www.fiveandhoek.com/products/kenya-nyeri-hill,Chicago,Naperville,IL
flamingo coffee,"1176 Edgewood Ave S STE 1, Jacksonville, FL 32205",http://www.flamingocoffeeroasters.com/,http://www.flamingocoffeeroasters.com/store/coffee,Jacksonville,Jacksonville,FL
Flat Track Coffee,"1619 E Cesar Chavez St, Austin, TX 78702",http://flattrackcoffee.com/,http://flattrackcoffee.com/collections/all-coffee,Austin,austin,TX
Fleet Coffee,"2427 Webberville Rd, Austin, TX 78702",http://www.fleetcoffee.com/,http://www.sweetbloomcoffee.com,Austin,austin,TX
Fleetwood Coffee Company,"2511 Riverside Dr, Chattanooga, TN 37406",http://fleetwoodcoffee.com/,https://viennacoffeecompany.com,Chattanooga,chattanooga,TN
Flor de Caf̩ International Coffee Company,"215 Coca-Cola Pl #119, San Antonio, TX 78219",https://florcoffee.com/,https://florcoffee.com/shop-page/,Austin,san marcos,TX
Flora Coffee & Culture,"3300 W Anderson Ln. Suite 300, Austin, TX 78757",http://floracoffee.co/,http://floracoffee.co/store,Austin,austin,TX
Floridian Coffee Roasters,"5015 Georgia Ave, West Palm Beach, FL 33405",https://www.floridiancoffeeroasters.com/,https://www.floridiancoffee.com/shop,Jacksonville,Jacksonville,FL
Flow Coffee Roasters,"3172 E Ponce de Leon Ave, Scottdale, GA 30079",https://www.flowcoffeeatl.com/,https://www.flowcoffeeatl.com/shop,Atlanta,Atlanta,GA
Flywheel Coffee Roasters,"672 Stanyan St, San Francisco, CA 94117",https://flywheelcoffee.com/,https://flywheelcoffee.com/collections/coffee,Chicago,Oak Park,IL
Foreword Specialty Coffee Roasters,"370 Hwy 7, Richmond Hill, ON L4B 1A7",https://forewordroasters.ca/,https://forewordroasters.ca/collections/coffee-beans,Hamilton,stoney creek,ON
Forrest Coffee House,"103 Forrest St, Liberty Hill, TX 78642",https://forrest.coffee/,https://order.toasttab.com/online/forrestcoffeetx,Austin,pflugerville,TX
Forty Weight Coffee Roasters,"770 Cascadilla St, Ithaca, NY 14850",http://fortyweightcoffee.cafe/,http://fortyweightcoffee.cafe/s/shop,Rochester,Rochester,NY
Foundry Roasters at Stovehouse,"3414 Governors Dr SW, Huntsville, AL 35805",https://www.foundryroasters.com/,https://www.foundryroasters.com/category/coffee,Syracuse,solvay,NY
Foxtail Coffee & Kelly's Homemade Ice Cream - Jacksonville Beach,"300 Beach Blvd, Jacksonville Beach, FL 32250",https://www.foxtailcoffee.com/locations/foxtail-coffee-jacksonville-beach%2C-fl,https://shop.foxtailcoffee.com/collections/coffee,Jacksonville,Jacksonville,FL
Foxtail Coffee Co.- Buckhead,"3699 Lenox Rd NE Suite 1, Atlanta, GA 30305",https://www.foxtailcoffee.com/locations/foxtail-coffee-buckhead,https://shop.foxtailcoffee.com/collections/coffee,Atlanta,Atlanta,GA
Fratello Coffee Roasters,"4021 9 St SE, Calgary, AB T2G 3C7",https://www.fratellocoffee.com/?utm_source=Google&utm_medium=GMB,https://www.fratellocoffee.com/collections/coffee,Edmonton,beaumont,AB
Fresh Coast Coffee Co.,"Evanston, IL 60201",http://freshcoast.coffee/,http://freshcoast.coffee/collections/all,Chicago,Evanston,IL
Fresh Roasted Coffee LLC,"1136 Walnut St, Sunbury, PA 17801",https://freshroastedcoffee.com/,https://freshroastedcoffee.com/collections/all,Syracuse,liverpool,NY
FreshGround Roasting,"51 S Grove Ave, Elgin, IL 60120",https://freshgroundroast.com/,https://freshgroundroast.com/pages/all-beans,Chicago,Schaumburg,IL
Frothy Monkey,"1400 Market St, Chattanooga, TN 37402",http://www.frothymonkey.com/,https://frothymonkey.com/coffeeroasters/,Chattanooga,chattanooga,TN
Fuego Coffee Roasters,"1 Woodbury Blvd, Rochester, NY 14604",http://www.fuegocoffee.com/,https://fuego-coffee-roasters.myshopify.com/collections/frontpage,Rochester,Rochester,NY
Garmony House,"109 W Cuyler St, Dalton, GA 30720",https://garmonyhouse.coffee/,https://garmonyhousecoffee.wordpress.com/coffee-roasts/,Chattanooga,east ridge,TN
Gasparilla Roasting,"3374 N Access Rd, Englewood, FL 34224",http://www.gasparillaroasting.com/,https://gasparillaroasting.square.site/s/shop,Jacksonville,Jacksonville,FL
"Gem City Coffee, Inc.","Satsuma, FL 32189",http://gemcitycoffeeinc.com/,http://gemcitycoffeeinc.com/collections/all,Jacksonville,Jacksonville,FL
Gene's Beans Coffee Co.,"1738 Moseley St, Owensboro, KY 42303",https://genesbeanscoffee.com/,https://genesbeanscoffee.com/store,Louisville,Louisville,KY
Genuine Blue Mountain Coffee,"7669 Clinton Hwy, Powell, TN 37849",https://www.genuinebluemountaincoffee.com/,https://www.genuinebluemountaincoffee.com/products/jamaica-blue-mountain-peaberry-coffee-beans,Chattanooga,chattanooga,TN
Georgio's Coffee Roasters,"1965 New Hwy, Farmingdale, NY 11735",http://www.georgioscoffee.com/,http://www.georgioscoffee.com/collections/frontpage,Rochester,Rochester,NY
Ghost Coffee Roaster,"750 W Stadium Ave, West Lafayette, IN 47906",http://ghostcoffeeroaster.com/,http://ghostcoffeeroaster.com/shop,Chicago,Naperville,IL
Gillies Coffee Company,"150 19th St, Brooklyn, NY 11232",http://www.gilliescoffee.com/,http://www.gilliescoffee.com/collections/all-coffee,Syracuse,liverpool,NY
Giv Coffee,"194 Albany Turnpike, Canton, CT 06019",http://givcoffee.com/,http://givcoffee.com/collections/our-coffees,Hartford,Hartford,CT
Glissade Coffee Company,"2520 Galena St Unit 3, Aurora, CO 80010",https://www.glissadecoffee.com/,https://www.glissadecoffee.com/collections/all-coffees,Chicago,Aurora,IL
Gloria Jean's Coffees,"420 Greece Ridge Center Dr, Rochester, NY 14626",https://www.gloriajeans.com/,https://www.gloriajeanscoffees.com.au/,Rochester,Rochester,NY
Gold Stripe Coffee Roasters,"2610 Salem Ave Ste 5, Lubbock, TX 79410",http://goldstripecoffee.com/,http://goldstripecoffee.com/shop/roasted-coffee/5,Austin,san marcos,TX
Golden Hills Coffee Roasters,"1510 Max Hooks Rd Ste D, Groveland, FL 34736",http://goldenhillscoffee.com/,https://www.goldenhillscoffee.com/shop-coffee,Jacksonville,Jacksonville,FL
Golden Roastery,"3111 Fondren Rd, Houston, TX 77063",https://goldenroastery.store/,https://goldenroastery.store/collections/coffee,Austin,buda,TX
Golden Valley Coffee Roasters,"208 Carter Dr Suite 13B, West Chester, PA 19382",http://www.goldenvalleyfarms.com/,http://www.goldenvalleyfarms.com/collections/organic-coffee,Chicago,Oak Park,IL
Goldie's,"829 E Market St Suite A, Louisville, KY 40206",https://www.goldieslouisville.com/,https://www.deeperrootscoffee.com,Louisville,Louisville,KY
Good Folks Coffee,"1151 S Shelby St, Louisville, KY 40203",http://goodfolkscoffee.com/,http://goodfolkscoffee.com/products/fast-track-12oz,Louisville,Louisville,KY
Good News Roasters Coffee,"9710 Dayton Pike, Soddy-Daisy, TN 37379",https://www.goodnewsroasters.com/,https://goodnewsroasters.com/shop/,Chattanooga,soddy-daisy,TN
Goodrich Coffee & Tea,"9450 Main St, Clarence, NY 14031",http://www.goodrichcoffee.com/,https://goodrichcoffee.com/coffee/,Rochester,Rochester,NY
Gost Coffee Roasters,"1333 S Schoolhouse Rd, New Lenox, IL 60451",http://gostcoffee.com/,https://www.gostcoffee.com/shop,Chicago,Chicago,IL
"Gracefully Coffee Roasters, Inc.","2601 Rolling Rd. #104, Windsor Mill, MD 21244",http://www.gracefullycoffee.com/,http://www.gracefullycoffee.com/collections/coffees,Chicago,Schaumburg,IL
Gratitude Coffee,"897 Pembina Rd #151, Sherwood Park, AB T8H 3A5",http://www.gratitudecoffee.ca/,http://www.gratitudecoffee.ca/collections/coffee-beans,Edmonton,st. albert,AB
Great Circle Coffee Roasters (Wholesale),"382 NE 56th St, Miami, FL 33137",http://www.greatcirclecoffee.com/,http://www.greatcirclecoffee.com/collections/all,Chicago,Evanston,IL
Great Lakes Coffee Roasters,"123 Stutzman Rd, Bowmansville, NY 14026",http://www.greatlakescoffeeroasters.com/,https://www.greatlakescoffeeroasters.com/shop,Syracuse,syracuse,NY
Greater Goods Roasting Co.,"160 McGregor Ln, Dripping Springs, TX 78620",https://greatergoodsroasting.com/,https://greatergoodsroasting.com/collections/all-coffee,Austin,austin,TX
Greater Things Roasters,"10 Hope Plaza, West Coxsackie, NY 12192",http://www.greaterthingsroasters.com/,http://www.greaterthingsroasters.com/shop,Rochester,Rochester,NY
Green Kettle Coffee,"208 Center St, Wallingford, CT 06492",http://greenkettlecoffee.com/,https://www.greenkettlecoffee.com/product-page/medium-roast,Hartford,Hartford,CT
Greenbelt Coffee,"420 Parkdale Ave N, Hamilton, ON L8H 5Y2",http://www.greenbeltcoffee.ca/,http://www.greenbeltcoffee.ca/pages/beans,Hamilton,hamilton,ON
Gregorys Coffee,"5 Woodfield Mall, Schaumburg, IL 60173",https://gregoryscoffee.com/,https://gregoryscoffee.com/collections/coffee,Chicago,Schaumburg,IL
Grindhead Coffee Chattanooga,"7955 E Brainerd Rd s105 105, Chattanooga, TN 37421",http://www.grindheadcoffee.com/chattanooga,https://store.grindheadcoffee.com/,Chattanooga,chattanooga,TN
Ground Up Coffee & Bites,"363 W Erie St, Chicago, IL 60654",http://www.groundupchicago.com/,http://www.groundupchicago.com/collections/frontpage,Chicago,Chicago,IL
Groundswell Coffee Roasters,"4839 N Damen Ave, Chicago, IL 60625",http://www.groundswellcoffeeroasters.com/,http://www.groundswellcoffeeroasters.com/collections/all-beans,Chicago,Chicago,IL
Grumpy Goat Coffee Roastery,"Causeway Commerce Park, 28280 Old 41 Rd Suite M-11, Bonita Springs, FL 34135",https://www.grumpygoat.com/,https://grumpygoat.com/coffee/,Jacksonville,Jacksonville,FL
Grumpy Man Coffee Roasters,"7754 Okeechobee Blvd, West Palm Beach, FL 33411",http://www.grumpymancoffee.com/,http://www.grumpymancoffee.com/collections/frontpage,Jacksonville,Jacksonville,FL
Gun Barrel Coffee,"411 Stevens St, Geneva, IL 60134",http://www.gunbarrelcoffee.com/,http://www.gunbarrelcoffee.com/collections/coffee,Chicago,Naperville,IL
Haciendo Coffee Roasters,"116 W 6th St, Taylor, TX 76574",http://haciendotx.com/,https://haciendotx.com/shop/,Austin,austin,TX
Hale Coffee Company,"300 Campbell Ave Unit #103, Toronto, ON M6P 3V6",https://www.halecoffee.com/,https://www.halecoffee.com/collections/coffee,Hamilton,hamilton,ON
Hansa Coffee Roasters,"755 N Milwaukee Ave, Libertyville, IL 60048",http://www.hansacoffee.com/,http://www.hansacoffee.com/collections/single-origins,Chicago,Chicago,IL
Happy Monday Coffee Roasters,"1307 W Hollywood Ave, Chicago, IL 60660",http://www.happymondaycoffee.com/,http://www.happymondaycoffee.com/collections/all,Chicago,Chicago,IL
Haraz Coffee House,"7007 W Dempster St, Niles, IL 60714",https://harazcoffeehouse.com/,https://haraz-coffee.myshopify.com/collections/all,Chicago,Evanston,IL
Haven Coffee Roasters,"140 3rd St SW, Winter Haven, FL 33880",http://havencoffeeroaster.com/,http://havencoffeeroaster.com/collections/coffee,Jacksonville,Jacksonville,FL
Haymaker Coffee Co,"25 N Market St, Jacksonville, FL 32202",http://www.haymakercoffeeco.com/,http://www.haymakercoffeeco.com/coffee,Jacksonville,Jacksonville,FL
Heady Cup Coffee Roasters,"4127 W Orleans St, McHenry, IL 60050",https://headycup.com/,https://headycup.com/collections/all-coffee,Chicago,Chicago,IL
Heart & Graft Coffee Roastery,"Heart & Graft Coffee Ltd, 21 North St, Cheetham Hill, Manchester M8 8RE, United Kingdom",http://heartandgraft.co.uk/,https://heartandgraft.co.uk/shop/coffee/,Hartford,Hartford,CT
Heine Brothers Coffee - MidCity Mall/The Highlands,"1250 Bardstown Rd, Louisville, KY 40204",http://www.heinebroscoffee.com/,http://www.heinebroscoffee.com/collections/coffee,Louisville,Louisville,KY
